time_s,desired_force_n,contact_force_n,uav_x_m,uav_y_m,uav_z_m,target_x_m,target_v_mps,target_a_mps2,roll_rad,pitch_rad,yaw_rad,omega1,omega2,omega3,omega4
2.089,0.455778205759065,0,-0.300129894665678,-7.09246361437414e-08,0.999707894525815,9.25770243359042e-06,0.000463911552453896,-0.0216115699861214,-1.36586994562277e-07,-0.000807286846150248,-5.25994622654075e-06,433.374737028568,439.990666852809,446.489966444591,439.990698988192
2.09,0.450965270168764,0,-0.300089058904974,-7.09557017623229e-08,0.999707869405388,9.71070438479492e-06,0.000441990478219382,-0.0222228628209845,-1.36155628058763e-07,-0.000863156774514717,-5.24279224087647e-06,433.394187149917,439.990517934452,446.471300838526,439.990549634087
2.091,0.445915069865737,0.519432577242945,-0.300048231609072,-7.09853875255046e-08,0.999707846070666,1.01414873596785e-05,0.000491832115041171,0.409349433059298,-1.35728495823808e-07,-0.000917293062586299,-5.22571508993077e-06,433.418082723418,439.990363553436,446.448279610157,439.990394793203
2.092,0.440629950585299,0.727185611987723,-0.300007667685621,-7.10136949936022e-08,0.999707824513138,1.08662497972691e-05,0.000985480620517212,0.576211745822937,-1.35310969153032e-07,-0.000968662093815953,-5.20872619198771e-06,433.651462038256,439.990199483694,446.218336618464,439.990228243212
2.093,0.435112386145846,0.924775932762063,-0.299967597484259,-7.10406257957534e-08,0.999707804692823,1.21662929620843e-05,0.00164053919069476,0.731936348297617,-1.34907653646923e-07,-0.00101637227768931,-5.19184743840917e-06,433.964776551746,439.990030338791,445.907616226223,439.990055845686
2.094,0.42936497751294,1.11081384978052,-0.299928153122024,-7.10661816286982e-08,0.999707786536365,1.41972308130266e-05,0.00244519488521597,0.875198002807723,-1.34520870528227e-07,-0.0010599638095623,-5.17510877972817e-06,434.351406815555,439.989857396467,445.521787494927,439.989878939393
2.095,0.423390451792316,1.28405390106044,-0.299889458981988,-7.10903642554012e-08,0.999707769934519,1.71022273536285e-05,0.00338638662658666,1.00482696780285,-1.34152647421447e-07,-0.00109902840175441,-5.15855312865533e-06,434.804437678657,439.989681649159,445.066991418658,439.989698581461
2.096,0.417191661152102,1.44340249986638,-0.299851630879361,-7.1113175503491e-08,0.999707754739606,2.10108274683043e-05,0.00444996430066075,1.11981592319015,-1.33804709188524e-07,-0.0011332109308987,-5.1422373011371e-06,435.31673005357,439.989503797606,444.549780594456,439.989515540305
2.097,0.410771581674466,1.5879239618239,-0.299814775329286,-7.11346172632228e-08,0.999707740765249,2.60379500373364e-05,0.00562085392910843,1.21932518716038,-1.33478472927648e-07,-0.00116221058258728,-5.12623210249305e-06,435.88099035295,439.98932425795,443.977054512937,439.989330302055
2.098,0.404133312136985,1.71684489937619,-0.299778988920348,-7.1154691485039e-08,0.999707727788193,3.22830485472019e-05,0.00688322720265448,1.30268622178374,-1.33175047214995e-07,-0.00118578149640686,-5.11062164033205e-06,436.489837246876,439.989143180705,443.35599104411,439.989143088857
2.099,0.397280072724126,1.82955698661436,-0.299744357796722,-7.11734001768117e-08,0.999707715551915,3.98294427029403e-05,0.00822067366913416,1.3694034405319,-1.32895235519658e-07,-0.0012037329190241,-5.09550196443032e-06,437.135865470372,439.988960479729,442.693974809039,439.988953887201
2.1,0.390215203669168,1.92561811243099,-0.29971095725083,-7.11907454008647e-08,0.999707703771743,4.87438228524711e-05,0.00961637389129012,1.41915434621673,-1.32639543576861e-07,-0.00121592887733585,-5.08097914789126e-06,437.811706476573,439.98877586911,441.99852323865,439.988762484165
2.101,0.382942163826973,2.0047519542759,-0.299678851427247,-7.12067292708759e-08,0.999707692141142,5.90759273644076e-05,0.0110532719251023,1.45178804247748,-1.32408190373681e-07,-0.00122228738780515,-5.0671669334831e-06,438.510085784426,439.988588905773,441.277211220458,439.988568509393
2.102,0.375464529178177,2.06684601845395,-0.299648093137591,-7.12213539487695e-08,0.999707680338818,7.08583914756231e-05,0.0125142455195799,1.46732217581051,-1.32201122293465e-07,-0.00122277922192531,-5.05418407399323e-06,439.22387691227,439.988399035569,440.537595316119,439.988371480579
2.103,0.367785991265122,2.11194820576304,-0.299618723785057,-7.12346216417014e-08,0.99970766803631,8.41067645564448e-05,0.0139822725024922,1.4659383780908,-1.32018029886031e-07,-0.00121742625126212,-5.04215149581594e-06,439.946151821176,439.988205640653,439.787138591707,439.988170850251
2.104,0.35991035556021,2.14026197327994,-0.29959077339631,-7.12465345992434e-08,0.99970765490572,9.88196912428479e-05,0.0154405918925476,1.44797629152925,-1.31858366683891e-07,-0.00120629939869439,-5.0311894110143e-06,440.670227815999,439.988008086086,439.033137133513,439.987966051801
2.105,0.351841539767225,2.1521401741321,-0.29956426075749,-7.12570951108576e-08,0.999707640627276,0.000114979250468369,0.0168728583660215,1.41392626892452,-1.31721369471649e-07,-0.00118951622528797,-5.02141449511582e-06,441.389710868767,439.987805763738,438.282649321614,439.987756542852
2.106,0.343583572056178,2.14807766711585,-0.299539193650198,-7.12663055037438e-08,0.999707624896448,0.000132551445104568,0.0182632888036909,1.36442085186793,-1.31606079434369e-07,-0.00116723818468475,-5.01293723639067e-06,442.098535339676,439.987598131864,437.542428899547,439.987541844318
2.107,0.335140589232422,2.12870279695157,-0.299515569182521,-7.12741681411259e-08,0.999707607430366,0.000151486833697544,0.0195967997509962,1.30022513817085,-1.31511363657718e-07,-0.00113966757896193,-5.00585954790503e-06,442.791000076505,439.987384748936,436.81886281163,439.987321573766
2.108,0.32651683484068,2.09476785377275,-0.299493374209383,-7.12806854210261e-08,0.999707587973348,0.00017172129467784,0.0208591347394178,1.22222615717374,-1.31435936522382e-07,-0.00110704425161407,-5.00027271691421e-06,443.461800874879,439.987165300697,436.117914681916,439.987095472037
2.109,0.317716657204709,2.04713862706095,-0.299472585835853,-7.12858597755549e-08,0.999707566301383,0.000193176912429485,0.0220369805388828,1.1314213777079,-1.31378380621011e-07,-0.00106964205463648,-4.9962557478923e-06,444.106059280438,439.986939619671,435.44507468474,439.986863422376
2.11,0.308744507403456,1.98678317468635,-0.299453171996388,-7.12896936707272e-08,0.999707542225466,0.000215762973736945,0.0231180715383123,1.02890647833777,-1.31337166920445e-07,-0.00102776512764921,-4.99387413644748e-06,444.719347710473,439.986707696761,434.805316411974,439.986625461699
2.111,0.299604937184415,1.91475993189269,-0.299435092102534,-7.12921896067916e-08,0.999707515593751,0.000239377062391365,0.0240912815829292,0.915862513030447,-1.31310673987975e-07,-0.000981744027605997,-4.99317909230189e-06,445.297710867961,439.986469684861,434.20306118317,439.986381783928
2.112,0.290302596815089,1.83220528806926,-0.299418297751081,-7.12933501190456e-08,0.999707486292504,0.00026390623913308,0.0249467027313211,0.793542607667191,-1.31297206190995e-07,-0.000931931747894359,-4.99420721113965e-06,445.837683415894,439.986225894744,433.64215007914,439.986132735664
2.113,0.28084223287351,1.74032076087521,-0.299402733484405,-7.12931777790881e-08,0.99970745424591,0.000289228293638284,0.0256757105312556,0.663258323746599,-1.31295010859114e-07,-0.000878699665562989,-4.9969805780985e-06,446.336303875271,439.98597678378,433.125823814168,439.985878804743
2.114,0.271228685978588,1.64035989782925,-0.299388337594377,-7.12916751964508e-08,0.999707419414823,0.000315213054924942,0.0262710155495389,0.526365825333256,-1.3130229446207e-07,-0.000822433455025644,-5.00150727056057e-06,446.791124706828,439.985722938282,432.656710403894,439.985620602481
2.115,0.26146688846144,1.53361503478789,-0.299375042961094,-7.12888450205368e-08,0.999707381794572,0.000341723746356119,0.0267267010265895,0.384251983737796,-1.31317237902983e-07,-0.000763529005898896,-5.00778221513277e-06,447.200218535351,439.985465050478,432.236820440327,439.985358840609
2.116,0.251561861978569,1.42140403889911,-0.299362777917571,-7.12846899427869e-08,0.999707341411973,0.000368618371356407,0.0270382466596032,0.238320551666481,-1.31338011053496e-07,-0.000702388381648458,-5.01578834362445e-06,447.562180476991,439.985203891298,431.867549657002,439.985094304067
2.117,0.241518715067971,1.3050571606347,-0.299351467131515,-7.12792126989923e-08,0.999707298321713,0.000395751116026276,0.027202538648066,0.0899785346667498,-1.31362786665469e-07,-0.000639415854458375,-5.02549798562493e-06,447.876126535085,439.984940280218,431.54968835892,439.984827820913
2.118,0.231342640649337,1.18590411543774,-0.299341032495392,-7.12724160716702e-08,0.999707252602281,0.00042297375503606,0.027217866260781,-0.0593771173091383,-1.31389753785063e-07,-0.000575014050212276,-5.03687443102511e-06,448.141688039273,439.98467505349,431.283437205125,439.98456023067
2.119,0.22103891346928,1.06526151042989,-0.299331394016142,-7.12643028924197e-08,0.999707204351626,0.000450137047500883,0.0270839053034679,-0.208372381428055,-1.31417130772159e-07,-0.000509580235699945,-5.04987359446562e-06,448.359002116794,439.984409032071,431.06842876703,439.984292352406
2.12,0.210612887492935,0.944420725556751,-0.299322470696125,-7.12548760441857e-08,0.999707153682724,0.000477092109974182,0.0268016889793685,-0.355668486782394,-1.31443177994605e-07,-0.000443502778149947,-5.06444571506787e-06,448.528698204163,439.9841429905,430.9037542419,439.984024953812
2.121,0.200069993243023,0.824636351597842,-0.299314181397199,-7.12441384633587e-08,0.999707100719215,0.000503691754243526,0.0263735667412398,-0.499973590527327,-1.31466210227004e-07,-0.000377157804955597,-5.08053702866241e-06,448.651880632426,439.983877627882,430.787994676752,439.983758722415
2.122,0.189415735087564,0.707115279708829,-0.299306445680189,-7.12320931416557e-08,0.999707045591258,0.000529791778260388,0.0258031518308125,-0.640053712028146,-1.31484608741613e-07,-0.000310906089024437,-5.09809135574223e-06,448.730107349857,439.983613541995,430.719256050985,439.983494239947
2.123,0.178655688477574,0.593006528675141,-0.299299184612445,-7.12187431277299e-08,0.999706988431742,0.000555252199276745,0.0250952582905075,-0.774742841016491,-1.31496833038224e-07,-0.000245090182559868,-5.11705155615204e-06,448.765364882402,439.983351207364,430.695207573697,439.983231960709
2.124,0.167795497136055,0.483391886954774,-0.299292321536688,-7.12040915284753e-08,0.999706929372956,0.000579938419086517,0.0242558283113003,-0.902952145642639,-1.31501432124027e-07,-0.000180031819299189,-5.13736081065452e-06,448.760039673858,439.98309095796,430.713122571184,439.982972194575
2.125,0.156840870199447,0.379277436941092,-0.299285782794885,-7.11881415099975e-08,0.999706868543785,0.000603722312169132,0.023291850849589,-1.02367821668839,-1.31497055225796e-07,-0.000116029602308993,-5.15896369954766e-06,448.716885994156,439.982832974951,430.769921368735,439.982715095077
2.126,0.145797579313152,0.281586018834516,-0.299279498401478,-7.11708962982368e-08,0.999706806067502,0.000626483228495422,0.0222112725043149,-1.13601029492266,-1.31482461797202e-07,-5.33569914030589e-05,-5.1818070589973e-06,448.638990654224,439.982577279765,430.862215606087,439.982460652805
2.127,0.134671455682243,0.191150681127131,-0.299273402660927,-7.11523591792386e-08,0.999706742060164,0.000648108903771999,0.021022901693132,-1.23913643957404,-1.31456530674272e-07,7.7393988719367e-06,-5.20584060626121e-06,448.529734818347,439.982323732455,430.986353465478,439.982208694141
2.128,0.123468387079029,0.108709154145149,-0.299267434725185,-7.11325334990747e-08,0.999706676629611,0.000668496270958217,0.0197363072028936,-1.33234860699804,-1.31418268232232e-07,6.70411829106973e-05,-5.23101733511034e-06,448.392753258211,439.982072035225,431.1384653331,439.981958885141
2.129,0.112194314808757,0.0348993726396644,-0.299261539087416,-7.11114226634294e-08,0.999706609875043,0.000687552167978719,0.0183617122151373,-1.4150466195793,-1.31366815405991e-07,0.000124359264723695,-5.25729369209913e-06,448.23189327756,439.981821740625,431.314507595351,439.981710740102
2.13,0.100855230635025,0,-0.299255666008947,-7.10890301368676e-08,0.999706541887121,0.000705193937663431,0.0169140097986496,-1.46199565036945,-1.31301453452446e-07,0.000179534573709868,-5.28462955247136e-06,448.051174146153,439.98157226328,431.510303815302,439.981463633652
2.131,0.0894571736663942,0,-0.299249791481354,-7.10653594417362e-08,0.999706472749116,0.000721374336635651,0.0154442937203977,-1.47696255436934,-1.31222035442206e-07,0.00023251913611598,-5.31298865533116e-06,447.866386866712,439.981321002971,431.709827887222,439.981214808775
2.132,0.078006227205763,0,-0.299243914675525,-7.10404141565386e-08,0.999706402540612,0.000736078010060616,0.0139610324285337,-1.48908667606313,-1.31128919990712e-07,0.000283361953783514,-5.34233708431091e-06,447.691392204851,439.981065363741,431.899071650131,439.980961530353
2.133,0.066508515564025,0,-0.299238035092855,-7.10141979142244e-08,0.999706331340834,0.000749292833301051,0.0124670660476927,-1.49837418819552,-1.31022459521144e-07,0.000332111273332327,-5.37264099540421e-06,447.52595568163,439.980804987715,432.078279791979,439.98070344058
2.134,0.0549702008397364,0,-0.299232152255261,-7.09867144007429e-08,0.999706259229078,0.000761009517903034,0.0109652259680098,-1.50483637583566,-1.30902990721251e-07,0.000378812747103051,-5.40386643152401e-06,447.369843375562,439.980539569205,432.247696121791,439.980440233906
2.135,0.0433974796662287,0,-0.299226265704736,-7.09579673535716e-08,0.999706186284467,0.000771221600316882,0.00945832976780475,-1.50848956492566,-1.30770834858136e-07,0.00042350949625908,-5.43597940887189e-06,447.222821965989,439.980268852365,432.407563552447,439.980171654689
2.136,0.0317965799280193,0,-0.299220375002924,-7.09279605601388e-08,0.999706112585734,0.000779925425577873,0.00794917621197942,-1.5093550423459,-1.30626298106218e-07,0.000466242173704693,-5.46894599663022e-06,447.084658777243,439.979992628944,432.558124082117,439.979897494947
2.137,0.0201737574480951,0,-0.299214479730726,-7.08966978561474e-08,0.999706038211014,0.000787120126026726,0.00644054033449545,-1.50745896772729,-1.30469671885486e-07,0.000507049026810271,-5.50273239028422e-06,446.955121823519,439.979710736153,432.699618774349,439.979617592218
2.138,0.00853529264777828,0,-0.299208579487922,-7.0864183123806e-08,0.999705963237659,0.000792807595157985,0.0049351686130656,-1.50283227725363,-1.30301233207404e-07,0.000545965959935284,-5.53730497887282e-06,446.833979854425,439.979423054629,432.832287736822,439.979331827527
2.139,0,0,-0.299202673892822,-7.08304202899747e-08,0.999705887742074,0.000796992456692505,0.00343577424394204,-1.49551057970901,-1.3012124502622e-07,0.000583026596739531,-5.57263040645795e-06,446.721002401142,439.979129506493,432.956370098775,439.979040123437
2.14,0,0,-0.299196762581934,-7.07954133242361e-08,0.999705811799518,0.000799682028977965,0.0019450325244238,-1.48553404503717,-1.29929956826791e-07,0.000618262421804812,-5.60867564704831e-06,446.614189591652,439.978831026306,433.073904482633,439.978743424951
2.141,0,0,-0.299190845209659,-7.07591662369254e-08,0.999705735483695,0.00080088628482881,0.000465576350433767,-1.47294728569049,-1.29727606546878e-07,0.000651703373569097,-5.64540817636797e-06,446.508515830237,439.978530530378,433.19000851761,439.978444676191
2.142,0,0,-0.299184921447996,-7.07216830771278e-08,0.999705658866222,0.000800617806924276,-0.00100000816376791,-1.45779923105683,-1.2951442368939e-07,0.000683378829468552,-5.68279620934485e-06,446.403973935781,439.978228340772,433.304696451943,439.978144199073
2.143,0,0,-0.299178990986251,-7.06829679305964e-08,0.999705582016554,0.00079889173889002,-0.00244918593695988,-1.4401429952621,-1.29290630230543e-07,0.000713317830438428,-5.72080873792222e-06,446.300556664469,439.977924766556,433.417982435401,439.977842302586
2.144,0,0,-0.29917305353076,-7.06430249176472e-08,0.999705505002052,0.000795725732195545,-0.00387947703695361,-1.42003573865563,-1.29056440876203e-07,0.000741549083695723,-5.75941551417237e-06,446.198256713386,439.977620104165,433.529880519126,439.977539283143
2.145,0,0,-0.299167108804601,-7.06018581910551e-08,0.999705427888037,0.000791139889005904,-0.00528846065504537,-1.3975385232937,-1.28812063311545e-07,0.000768100965518583,-5.79858703377811e-06,446.097066724008,439.977314637748,433.640404655491,439.977235424931
2.146,0,0,-0.29916115654732,-7.05594719339531e-08,0.99970535073785,0.000785156701132159,-0.0066737789330852,-1.37271616274477,-1.28557698444175e-07,0.000793001524021888,-5.83829451987365e-06,445.996979285621,439.977008639515,433.749568697988,439.976931000247
